1 			2         3 			4 			8 			9 			10 			11 			12 			13 			14 			15 			16 			17 			M047 		M048 		M046 		T004 		M045		 M050 		L001 		M044 		D004 		M043 		E002 		T005 		M042 		L002 		M027 		L003 		M028 		M029 		M037 		D003 		M030 		D005 		M038 		L005 		M031 		T003 		M036 		M032 		M035 		M033 		M034 		L004 		M039 		L006 		F001 		M040		D006 		M041 		L007 		F002		M004 		M005 		D002 		M011		M012 		M003 		M006		T001 		M010 		M013		M009 		R002 		M002 		M007 		M014 		D013 		I011 		I012 		M008 		M001 		M015        M023 		M016		D012 		D008 		D009 		D016 		M022 		D010 		L010 		M017 		T002 		R001 		D007 		D014 		D015 		M018 		M019 		M021 		M026 		L009 		M025 		M024 		D001 		M020 		L011 		D011 		M051
0.004027986 0.003943107 0.003943313 0.012006017 0.007881986 0.007434907 0.007494717 0.007486204 0.007465884 0.007632525 0.007355377 0.007494953 0.007500364 0.008514556 0.004197125 0.004197125 0.004197125 0.004354520 0.004076706 0.004094047 0.003629501 0.004197125 0.004085368 0.004354520 0.004354520 0.004354520 0.004354520 0.004354520 0.004350367 0.004122554 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004080342 0.004350367 0.003942380 0.003804258 0.004350367 0.004192307 0.004350367 0.004350367 0.003777132 0.004349973 0.004349973 0.004054183 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.003993126 0.004349973 0.004349973 0.004349973 0.003923627 0.003369870 0.003368896 0.004349973 0.004349973 0.004349973 0.004804952 0.004804952 0.004804952 0.004587428 0.004682907 0.004587428 0.004804952 0.004721888 0.004804952 0.004804952 0.004804952 0.004577098 0.407207522 0.004682907 0.004682907 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004508745 0.004587428 0.004804952
0.003857931 0.003736034 0.003733648 0.012201442 0.007914374 0.007458442 0.007511817 0.007502998 0.007482905 0.007657595 0.007371602 0.007515231 0.007517520 0.003484267 0.004197213 0.004197213 0.004197213 0.004079840 0.004075218 0.004093117 0.003622774 0.004197213 0.004084382 0.004079840 0.004079840 0.004079840 0.004079840 0.004079840 0.004073388 0.003794618 0.004073388 0.004073388 0.004073388 0.004073388 0.004073388 0.004073388 0.004073388 0.004073388 0.004073388 0.004073388 0.004073388 0.004073388 0.004073388 0.004073388 0.004073388 0.004077313 0.004073388 0.003937079 0.003797942 0.004073388 0.004190500 0.004073388 0.004073388 0.003769109 0.004072914 0.004072914 0.004049746 0.004072914 0.004072914 0.004072914 0.004072914 0.004072914 0.004072914 0.004072914 0.004072914 0.003631684 0.004072914 0.004072914 0.004072914 0.003917574 0.003355390 0.003354068 0.004072914 0.004072914 0.004072914 0.004550649 0.004550649 0.004550649 0.004610056 0.004705626 0.004610056 0.004550649 0.004445665 0.004550649 0.004550649 0.004550649 0.004244764 0.004550649 0.418803407 0.004705626 0.004550649 0.004550649 0.004550649 0.004550649 0.004550649 0.004550649 0.004550649 0.004550649 0.004550649 0.004532384 0.004610056 0.004550649
0.003857931 0.003736034 0.003733648 0.012201442 0.007914374 0.007458442 0.007511817 0.007502998 0.007482905 0.007657595 0.007371602 0.007515231 0.007517520 0.003484267 0.004197213 0.004197213 0.004197213 0.004079840 0.004075218 0.004093117 0.003622774 0.004197213 0.004084382 0.004079840 0.004079840 0.004079840 0.004079840 0.004079840 0.004073388 0.003794618 0.004073388 0.004073388 0.004073388 0.004073388 0.004073388 0.004073388 0.004073388 0.004073388 0.004073388 0.004073388 0.004073388 0.004073388 0.004073388 0.004073388 0.004073388 0.004077313 0.004073388 0.003937079 0.003797942 0.004073388 0.004190500 0.004073388 0.004073388 0.003769109 0.004072914 0.004072914 0.004049746 0.004072914 0.004072914 0.004072914 0.004072914 0.004072914 0.004072914 0.004072914 0.004072914 0.003631684 0.004072914 0.004072914 0.004072914 0.003917574 0.003355390 0.003354068 0.004072914 0.004072914 0.004072914 0.004550649 0.004550649 0.004550649 0.004610056 0.004705626 0.004610056 0.004550649 0.004445665 0.004550649 0.004550649 0.004550649 0.004244764 0.004550649 0.004705626 0.418803407 0.004550649 0.004550649 0.004550649 0.004550649 0.004550649 0.004550649 0.004550649 0.004550649 0.004550649 0.004532384 0.004610056 0.004550649
0.004027986 0.003943107 0.003943313 0.012006017 0.007881986 0.007434907 0.007494717 0.007486204 0.007465884 0.007632525 0.007355377 0.007494953 0.007500364 0.008514556 0.004197125 0.004197125 0.004197125 0.004354520 0.004076706 0.004094047 0.003629501 0.004197125 0.004085368 0.004354520 0.004354520 0.004354520 0.004354520 0.004354520 0.004350367 0.004122554 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004080342 0.004350367 0.003942380 0.003804258 0.004350367 0.004192307 0.004350367 0.004350367 0.003777132 0.004349973 0.004349973 0.004054183 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.003993126 0.004349973 0.004349973 0.004349973 0.003923627 0.003369870 0.003368896 0.004349973 0.004349973 0.004349973 0.004804952 0.004804952 0.004804952 0.004587428 0.004682907 0.004587428 0.004804952 0.004721888 0.004804952 0.004804952 0.004804952 0.004577098 0.004804952 0.004682907 0.004682907 0.407207522 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004508745 0.004587428 0.004804952
0.004027986 0.003943107 0.003943313 0.012006017 0.007881986 0.007434907 0.007494717 0.007486204 0.007465884 0.007632525 0.007355377 0.007494953 0.007500364 0.008514556 0.004197125 0.004197125 0.004197125 0.004354520 0.004076706 0.004094047 0.003629501 0.004197125 0.004085368 0.004354520 0.004354520 0.004354520 0.004354520 0.004354520 0.004350367 0.004122554 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004080342 0.004350367 0.003942380 0.003804258 0.004350367 0.004192307 0.004350367 0.004350367 0.003777132 0.004349973 0.004349973 0.004054183 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.003993126 0.004349973 0.004349973 0.004349973 0.003923627 0.003369870 0.003368896 0.004349973 0.004349973 0.004349973 0.004804952 0.004804952 0.004804952 0.004587428 0.004682907 0.004587428 0.004804952 0.004721888 0.004804952 0.004804952 0.004804952 0.004577098 0.004804952 0.004682907 0.004682907 0.004804952 0.407207522 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004508745 0.004587428 0.004804952
0.004027986 0.003943107 0.003943313 0.012006017 0.007881986 0.007434907 0.007494717 0.007486204 0.007465884 0.007632525 0.007355377 0.007494953 0.007500364 0.008514556 0.004197125 0.004197125 0.004197125 0.004354520 0.004076706 0.004094047 0.003629501 0.004197125 0.004085368 0.004354520 0.004354520 0.004354520 0.004354520 0.004354520 0.004350367 0.004122554 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004080342 0.004350367 0.003942380 0.003804258 0.004350367 0.004192307 0.004350367 0.004350367 0.003777132 0.004349973 0.004349973 0.004054183 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.003993126 0.004349973 0.004349973 0.004349973 0.003923627 0.003369870 0.003368896 0.004349973 0.004349973 0.004349973 0.004804952 0.004804952 0.004804952 0.004587428 0.004682907 0.004587428 0.004804952 0.004721888 0.004804952 0.004804952 0.004804952 0.004577098 0.004804952 0.004682907 0.004682907 0.004804952 0.004804952 0.407207522 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004508745 0.004587428 0.004804952
0.004027986 0.003943107 0.003943313 0.012006017 0.007881986 0.007434907 0.007494717 0.007486204 0.007465884 0.007632525 0.007355377 0.007494953 0.007500364 0.008514556 0.004197125 0.004197125 0.004197125 0.004354520 0.004076706 0.004094047 0.003629501 0.004197125 0.004085368 0.004354520 0.004354520 0.004354520 0.004354520 0.004354520 0.004350367 0.004122554 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004080342 0.004350367 0.003942380 0.003804258 0.004350367 0.004192307 0.004350367 0.004350367 0.003777132 0.004349973 0.004349973 0.004054183 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.003993126 0.004349973 0.004349973 0.004349973 0.003923627 0.003369870 0.003368896 0.004349973 0.004349973 0.004349973 0.004804952 0.004804952 0.004804952 0.004587428 0.004682907 0.004587428 0.004804952 0.004721888 0.004804952 0.004804952 0.004804952 0.004577098 0.004804952 0.004682907 0.004682907 0.004804952 0.004804952 0.004804952 0.407207522 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004508745 0.004587428 0.004804952
0.004027986 0.003943107 0.003943313 0.012006017 0.007881986 0.007434907 0.007494717 0.007486204 0.007465884 0.007632525 0.007355377 0.007494953 0.007500364 0.008514556 0.004197125 0.004197125 0.004197125 0.004354520 0.004076706 0.004094047 0.003629501 0.004197125 0.004085368 0.004354520 0.004354520 0.004354520 0.004354520 0.004354520 0.004350367 0.004122554 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004080342 0.004350367 0.003942380 0.003804258 0.004350367 0.004192307 0.004350367 0.004350367 0.003777132 0.004349973 0.004349973 0.004054183 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.003993126 0.004349973 0.004349973 0.004349973 0.003923627 0.003369870 0.003368896 0.004349973 0.004349973 0.004349973 0.004804952 0.004804952 0.004804952 0.004587428 0.004682907 0.004587428 0.004804952 0.004721888 0.004804952 0.004804952 0.004804952 0.004577098 0.004804952 0.004682907 0.004682907 0.004804952 0.004804952 0.004804952 0.004804952 0.407207522 0.004804952 0.004804952 0.004804952 0.004804952 0.004508745 0.004587428 0.004804952
0.004027986 0.003943107 0.003943313 0.012006017 0.007881986 0.007434907 0.007494717 0.007486204 0.007465884 0.007632525 0.007355377 0.007494953 0.007500364 0.008514556 0.004197125 0.004197125 0.004197125 0.004354520 0.004076706 0.004094047 0.003629501 0.004197125 0.004085368 0.004354520 0.004354520 0.004354520 0.004354520 0.004354520 0.004350367 0.004122554 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004080342 0.004350367 0.003942380 0.003804258 0.004350367 0.004192307 0.004350367 0.004350367 0.003777132 0.004349973 0.004349973 0.004054183 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.003993126 0.004349973 0.004349973 0.004349973 0.003923627 0.003369870 0.003368896 0.004349973 0.004349973 0.004349973 0.004804952 0.004804952 0.004804952 0.004587428 0.004682907 0.004587428 0.004804952 0.004721888 0.004804952 0.004804952 0.004804952 0.004577098 0.004804952 0.004682907 0.004682907 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.407207522 0.004804952 0.004804952 0.004804952 0.004508745 0.004587428 0.004804952
0.004027986 0.003943107 0.003943313 0.012006017 0.007881986 0.007434907 0.007494717 0.007486204 0.007465884 0.007632525 0.007355377 0.007494953 0.007500364 0.008514556 0.004197125 0.004197125 0.004197125 0.004354520 0.004076706 0.004094047 0.003629501 0.004197125 0.004085368 0.004354520 0.004354520 0.004354520 0.004354520 0.004354520 0.004350367 0.004122554 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004080342 0.004350367 0.003942380 0.003804258 0.004350367 0.004192307 0.004350367 0.004350367 0.003777132 0.004349973 0.004349973 0.004054183 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.003993126 0.004349973 0.004349973 0.004349973 0.003923627 0.003369870 0.003368896 0.004349973 0.004349973 0.004349973 0.004804952 0.004804952 0.004804952 0.004587428 0.004682907 0.004587428 0.004804952 0.004721888 0.004804952 0.004804952 0.004804952 0.004577098 0.004804952 0.004682907 0.004682907 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.407207522 0.004804952 0.004804952 0.004508745 0.004587428 0.004804952
0.004027986 0.003943107 0.003943313 0.012006017 0.007881986 0.007434907 0.007494717 0.007486204 0.007465884 0.007632525 0.007355377 0.007494953 0.007500364 0.008514556 0.004197125 0.004197125 0.004197125 0.004354520 0.004076706 0.004094047 0.003629501 0.004197125 0.004085368 0.004354520 0.004354520 0.004354520 0.004354520 0.004354520 0.004350367 0.004122554 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004080342 0.004350367 0.003942380 0.003804258 0.004350367 0.004192307 0.004350367 0.004350367 0.003777132 0.004349973 0.004349973 0.004054183 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.003993126 0.004349973 0.004349973 0.004349973 0.003923627 0.003369870 0.003368896 0.004349973 0.004349973 0.004349973 0.004804952 0.004804952 0.004804952 0.004587428 0.004682907 0.004587428 0.004804952 0.004721888 0.004804952 0.004804952 0.004804952 0.004577098 0.004804952 0.004682907 0.004682907 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.407207522 0.004804952 0.004508745 0.004587428 0.004804952
0.004027986 0.003943107 0.003943313 0.012006017 0.007881986 0.007434907 0.007494717 0.007486204 0.007465884 0.007632525 0.007355377 0.007494953 0.007500364 0.008514556 0.004197125 0.004197125 0.004197125 0.004354520 0.004076706 0.004094047 0.003629501 0.004197125 0.004085368 0.004354520 0.004354520 0.004354520 0.004354520 0.004354520 0.004350367 0.004122554 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004080342 0.004350367 0.003942380 0.003804258 0.004350367 0.004192307 0.004350367 0.004350367 0.003777132 0.004349973 0.004349973 0.004054183 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.003993126 0.004349973 0.004349973 0.004349973 0.003923627 0.003369870 0.003368896 0.004349973 0.004349973 0.004349973 0.004804952 0.004804952 0.004804952 0.004587428 0.004682907 0.004587428 0.004804952 0.004721888 0.004804952 0.004804952 0.004804952 0.004577098 0.004804952 0.004682907 0.004682907 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.407207522 0.004508745 0.004587428 0.004804952
0.003423535 0.003329502 0.003345793 0.012814533 0.003140433 0.007554018 0.007612186 0.003177375 0.007583283 0.007780671 0.007461729 0.007625643 0.007625512 0.003120154 0.003681453 0.003681453 0.003681453 0.003582001 0.003507214 0.003527161 0.002819804 0.003681453 0.003517805 0.003582001 0.003582001 0.003582001 0.003582001 0.003582001 0.003576998 0.003509458 0.003576998 0.003576998 0.003576998 0.003576998 0.003576998 0.003576998 0.003576998 0.003576998 0.003576998 0.003576998 0.003576998 0.003576998 0.003576998 0.003576998 0.003576998 0.003792740 0.003576998 0.003308461 0.003436114 0.003576998 0.003676266 0.003576998 0.003576998 0.003444066 0.003577688 0.003577688 0.003795799 0.003577688 0.003577688 0.003577688 0.003577688 0.003577688 0.003577688 0.003577688 0.003577688 0.003312845 0.003577688 0.003577688 0.003577688 0.003631750 0.003354512 0.002912544 0.003577688 0.003577688 0.003577688 0.004111722 0.004111722 0.004111722 0.004422474 0.004253407 0.004422474 0.004111722 0.004251643 0.004111722 0.004111722 0.004111722 0.003998517 0.004111722 0.004253407 0.004253407 0.004111722 0.004111722 0.004111722 0.004111722 0.004111722 0.004111722 0.004111722 0.004111722 0.004111722 0.445885463 0.004422474 0.004111722
0.003635302 0.003527487 0.003551393 0.012475659 0.003326280 0.007490698 0.007551173 0.007541955 0.007519826 0.007702306 0.007406034 0.007555739 0.007558402 0.003304560 0.003933000 0.003933000 0.003933000 0.003825180 0.003785400 0.003803932 0.003216891 0.003933000 0.003794899 0.003825180 0.003825180 0.003825180 0.003825180 0.003825180 0.003819460 0.003786209 0.003819460 0.003819460 0.003819460 0.003819460 0.003819460 0.003819460 0.003819460 0.003819460 0.003819460 0.003819460 0.003819460 0.003819460 0.003819460 0.003819460 0.003819460 0.003788627 0.003819460 0.003617426 0.003440975 0.003819460 0.003927057 0.003819460 0.003819460 0.003770502 0.003820543 0.003820543 0.004056954 0.003820543 0.003820543 0.003820543 0.003820543 0.003820543 0.003820543 0.003820543 0.003820543 0.003621623 0.003820543 0.003820543 0.003820543 0.003922640 0.003350831 0.003349208 0.003820543 0.003820543 0.003820543 0.004323928 0.004323928 0.004323928 0.004647705 0.004471545 0.004647705 0.004323928 0.004469680 0.004323928 0.004323928 0.004323928 0.004268020 0.004323928 0.004471545 0.004471545 0.004323928 0.004323928 0.004323928 0.004323928 0.004323928 0.004323928 0.004323928 0.004323928 0.004323928 0.004570950 0.431572605 0.004323928
0.004027986 0.003943107 0.003943313 0.012006017 0.007881986 0.007434907 0.007494717 0.007486204 0.007465884 0.007632525 0.007355377 0.007494953 0.007500364 0.008514556 0.004197125 0.004197125 0.004197125 0.004354520 0.004076706 0.004094047 0.003629501 0.004197125 0.004085368 0.004354520 0.004354520 0.004354520 0.004354520 0.004354520 0.004350367 0.004122554 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004350367 0.004080342 0.004350367 0.003942380 0.003804258 0.004350367 0.004192307 0.004350367 0.004350367 0.003777132 0.004349973 0.004349973 0.004054183 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.004349973 0.003993126 0.004349973 0.004349973 0.004349973 0.003923627 0.003369870 0.003368896 0.004349973 0.004349973 0.004349973 0.004804952 0.004804952 0.004804952 0.004587428 0.004682907 0.004587428 0.004804952 0.004721888 0.004804952 0.004804952 0.004804952 0.004577098 0.004804952 0.004682907 0.004682907 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004804952 0.004508745 0.004587428 0.407207522
